CreationFinishDate,Artist,MediumMaterial,MediumDetail,Facility,CreditLine,AccessionNumber,DisplayTitle,DisplayDimensions,Media&Support,CurrentLocation,LocationDescription,StreetAddress,StreetAddress2,DistrictName,GeocodingSource,GeocodingAccuracy,GeocodingAccuracyType,Latitude,Longitude,point,SFFindNeighborhoods,CurrentPoliceDistricts,CurrentSupervisorDistricts,AnalysisNeighborhoods
2009,"Carey, Michael","Bronze, steel","Patina-finished cast bronze, cor-ten steel obelisk",J.P. Murphy Playground Clubhouse,Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the J.P. Murphy Clubhouse,2013.4.a-b,Woman with Birds,168 x 38 x 38 in.,"Patina-finished cast bronze, cor-ten steel obelisk on concrete",Public Display,Front Lawn,"1960 9th Ave, San Francisco, CA 94116",,District 7,Automation,1,range_interpolation,37.751717,-122.46532,POINT (-122.46532 37.751717),45,10,8,14
2008,"Keefer, Katherine and Gillman, Steve",glass,Laminated glass with digitally printed underlayer,Coffman Pool,Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the Coffman Pool,2017.4.a-b,The Swimmers,120 x 198 in.,Laminated glass with digitally printed underlayer,Public Display,"Natatorium, South Wall",1701 Visitacion  Ave.,,District 10,Department Data,,,37.71323,-122.415821,POINT (-122.415821 37.71323),73,9,9,19
1995,Joesam.,Steel,#836   steel,Tenderloin Recreation Center,Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for Tenderloin Children's Recreation Center,1995.7.a-f,Folks in the 'Hood,74  x 635  x 7 in.,#836   steel on steel fence,Public Display,Front Fence,"570 Ellis St, San Francisco, CA 94109",,District 6,Automation,1,parcel,37.784672,-122.415597,POINT (-122.415597 37.784672),20,5,10,36
2005,"Saulls, Vicki","Bronze, Zinc, Aluminum",Cold-cast bronze and zinc/aluminum,Eureka Valley Recreation Center,Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commision for the Eureka Valley Recreation Center,2006.5.j,From the Heart Outwards,18 x 18 x 4 in.,Cold-cast bronze and zinc/aluminum,Public Display,Interior Lobby,"100 Collingwood St, San Francisco, CA 94114",,District 8,Automation,1,parcel,37.76048,-122.436243,POINT (-122.436243 37.76048),38,3,5,5
2005,"Saulls, Vicki",Concrete,cast concrete,Eureka Valley Recreation Center,Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the Eureka Valley Recreation Center,2006.4.b,Welcome Hands,15 1/2 x 15 1/2 x 1 in.,cast concrete on concrete,Public Display,External Columns,"100 Collingwood St, San Francisco, CA 94114",,District 8,Automation,1,parcel,37.76048,-122.436243,POINT (-122.436243 37.76048),38,3,5,5
2009,Wowhaus,Bronze,Bronze,Sunnyside Conservatory,Collection of the City and County of San Francisco; Commissioned by the San Francsisco Arts Commission for the Sunnyside Conservatory,2009.7.20,Sunnyside Menagerie [glyphies],3 1/4 x 3 1/2 x 3/4 in.,Bronze on concrete,Public Display,Garden Walkways,"236 Monterey Blvd, San Francisco, CA 94131",,District 7,Automation,1,parcel,37.731861,-122.440824,POINT (-122.440824 37.731861),95,9,8,41
2008,"Finneran, Bean",Ceramic Tile,Glazed ceramic tile,Junipero Serra Playground,Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the Junipero Serra Playground clubhouse,2008.7.a-b,Untitled,Varies,Glazed ceramic tile,Public Display,Clubhouse North And South Exterior,"300 Stonecrest Dr, San Francisco, CA 94132",,District 7,Automation,1,parcel,37.724823,-122.473852,POINT (-122.473852 37.724823),41,10,8,41
1881,"Geefs, Guillaumo",Bronze,Bronze,Golden Gate Park,Collection of the City and County of San Francisco; Gift of the California Midwinter Exposition,1893.1,Leonitus (Roman Gladiator),135  x 56  x 44 in.,Bronze on granite,Public Display,Across From De Young Museum,Hagiwara Tea Garden Drive,,District 1,Department Data,,,37.7703537,-122.4666711,POINT (-122.4666711 37.7703537),9,8,4,12
2013,"Crutcher, Colette",iron,iron,Cabrillo Playground,Collection of the City and County of San Francisco,2017.5.a-b,Dahlias,,iron,Public Display,,853 38th Avenue,,District 1,Department Data,,,37.7728667,-122.4987021,POINT (-122.4987021 37.7728667),8,8,4,29
2006,"Buchen, Bill and Mary",Steel,  steel,3rd Street Light Rail,Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the Third Street Light Rail Project,2007.12.2.a-b,Untitled (Canopy panels),3 1/2 x 134 x 83 in.,  steel,Public Display,Southbound Platform,3rd and 20th St.,,District 10,Department Data,,,37.760471,-122.388618,POINT (-122.388618 37.760471),55,2,9,26
1998,"Preston, Ann",Zinc,Zinc,Civic Center Courthouse,Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for Civic Center Courthouse,1998.11.d,Panel,72 x 60 x 3/4 in.,Zinc,Public Display,4Th Floor Waiting Area,"400 McAllister St, San Francisco, CA 94102",,District 6,Automation,1,parcel,37.780413,-122.418795,POINT (-122.418795 37.780413),21,4,10,36
2016,"Colburn, Adriane",Steel,Painted Steel,Daggett Park,Collection of the City and County of San Francisco,2017.1.d,"Shadow Kingdom [Panel 5, Ship Masts]",75 in.,Painted Steel,Public Display,"Triangular Parcel Bounded By 7Th, 16Th & Hubbell Streets",,,District 10,Department Data,,,37.766626,-122.396719,POINT (-122.396719 37.766626),33,1,9,4
1934,"Oldfield, Otis",Oil,Oil,Coit Tower,Collection of the City and County of San Francisco; Commissioned by the Public Works of Art Project for Coit Tower,1934.19.b,Seabirds (Pelicans),108 x 54 in.,Oil on canvas,Public Display,Elevator Lobby,"1 Telegraph Hill Blvd, San Francisco, CA 94133",,District 3,Automation,1,parcel,37.802312,-122.405884,POINT (-122.405884 37.802312),18,6,3,23
2008,"Goldberg, Jim and Rubin, Jon",laminated digital print,laminated digital print,Minnie and Lovie Ward Recreation Center,Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for Minnie and Lovie Ward Recreation Center,,Imagine Even More,300 x 452 in.,laminated digital print,Public Display,Community Room,650 Capitol Ave.,,District 11,Department Data,,,37.7157702,-122.4575702,POINT (-122.4575702 37.7157702),81,10,1,24
2008,"Smith, Owen",Ceramic Tile,Ceramic tile mosaic,Laguna Honda Hospital,Collection of the City and County of San Francisco,2011.29.a-c,Building the Iron Horse,,Ceramic tile mosaic,City Agency,Lobby,"375 Laguna Honda Blvd, San Francisco, CA 94131",,District 7,Automation,1,parcel,37.748644,-122.456145,POINT (-122.456145 37.748644),49,7,8,38
2002,Jon Rubin and Harrell Fletcher,Porcelain Enamel,Porcelain enamel,North Beach Garage,Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the North Beach Parking Garage,2002.2.1.e,Photos of People from the Neighborhood Enlarged and Attached to the Building,24 x 24 in.,Porcelain enamel on steel,Public Display,Building Facade,"735 Vallejo St, San Francisco, CA 94133",,District 3,Automation,1,parcel,37.798376,-122.409541,POINT (-122.409541 37.798376),106,6,3,6
1999,"Fuller (McChesney), Mary",Concrete,Cast concrete,Chinatown Portsmouth Square,Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for Portsmouth Square,1999.19.1-15,Untitled,"Varies from 144"" L to 15"" L X 23"" W to 15"" W",Cast concrete,Public Display,Lower Level,"Clay St and Kearny St, San Francisco, CA 94108",,District 3,Automation,1,intersection,37.794453,-122.404796,POINT (-122.404796 37.794453),104,6,3,6
2013,"Crutcher, Colette",iron,iron,Cabrillo Playground,Collection of the City and County of San Francisco,2017.5.b,Dahlias,121 x 222 in.,iron,Public Display,39Th Avenue Side,"853 38th Ave, San Francisco, CA 94121",,District 1,Automation,1,range_interpolation,37.772801,-122.498343,POINT (-122.498343 37.772801),8,8,4,29
1894,"Happersberger, Frank","Bronze, granite",Bronze and granite,,Collection of the City and County of San Francisco; Gift of James Lick,1894.4.a-o,Pioneer Monument  (James Lick Monument),420  x 488  x 676 in.,Bronze and granite on marble,Public Display,Between Larkin And Hyde St.,"Fulton St, San Francisco, CA 94118",,District 6,Automation,1,street_center,37.774179,-122.460353,POINT (-122.460353 37.774179),5,8,4,11
,"Butterfield, Deborah",Bronze,"Bronze with patina, cast over sticks and branches",Terminal 1,San Francisco Arts Commission,2003.4,Pohina,89  x 118  x 28 in.,"Bronze with patina, cast over sticks and branches",SFO,Departures,BA/C,,SFO,Department Data,,,37.62207,-122.38366,POINT (-122.38366 37.62207),,,,
2015,"Otterness, Tom",Bronze,Bronze,San Francisco General Hospital,Collection of the City and County of San Francisco,2016.12.f,Mother with Children with Hearts [Heart Figure in Wheelchair],22 x 24 1/2 x 18 in.,Bronze,City Agency,Acute Care Unit Pedestrian Walkway Portrero Entrance,1001 Portrero Avenue,,District 10,Department Data,,,37.755652,-122.4053538,POINT (-122.4053538 37.755652),54,3,9,20
2000,"Crutcher, Colette and Roller, Mark","Concrete,  pigment",Cast concrete and pigment,Ocean View Library,Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the San Francisco Public Library Ocean View Branch,2000.5.2,Art Panel,85 x 105 in.,Cast concrete and pigment,Public Display,Main Entrance Facade,"345 Randolph St, San Francisco, CA 94132",,District 11,Automation,1,parcel,37.714132,-122.465964,POINT (-122.465964 37.714132),65,10,1,24
1939,"Bufano, Beniamino",Granite,Granite,,,1956.3,Peace,456  x 30 in.,Granite,Public Display,,"800 Brotherhood Way, San Francisco 94132",,District 7,Department Data,,,37.714591,-122.475984,POINT (-122.475984 37.714591),42,10,8,16
1914,"Grafly, Charles",Bronze,Bronze,Golden Gate Park,Collection of the City and County of San Francisco; Exhibited at the Panama Pacific International Exposition in 1915,1914.1,Pioneer Mother,181  x 91  x 78 in.,Bronze,Public Display,Near John F. Kennedy Drive,Stowe Lake Drive,,District 1,Department Data,,,37.771224,-122.4738817,POINT (-122.4738817 37.771224),9,8,4,12
2000,"Crutcher, Colette and Roller, Mark","Concrete,  pigment",Cast concrete and pigment,Ocean View Library,Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the San Francisco Public Library Ocean View Branch,2000.5.1,Art Panel,125 x 125 in.,Cast concrete and pigment,Public Display,Main Entrance Facade,"345 Randolph St, San Francisco, CA 94132",,District 11,Automation,1,parcel,37.714132,-122.465964,POINT (-122.465964 37.714132),65,10,1,24
1938,"Ilyin, Peter",Oil,Oil,Arts Commission,Property of the City and County of San Francisco; Commissioned for the Golden Gate Exposition of 1939,1940.15.1,Untitled  (Two Views of San Francisco),156  x 108 in.,Oil on canvas,City Agency,,401 Van Ness,room 125,District 5,Department Data,,,37.779573,-122.42101,POINT (-122.42101 37.779573),21,4,11,9
1996,"Yung, Rene",Copper,Copper,Chinatown Library,Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the Chinatown Branch of the San Francisco Public Library,1996.7.h,copper panel,55 x 22 1/2 x 1 in.,Copper,Public Display,Reading Room,"1135 Powell St, San Francisco, CA 94108",,District 3,Automation,1,parcel,37.795226,-122.410182,POINT (-122.410182 37.795226),16,6,3,6
1994,"Donahue, Marcia",Granite,Granite,Chinatown  Woh Hei Yuen Park,Collection of the City and County of San Franisco; Commissioned by the San Francisco Arts Commission for Woh Hei Yuen Park,1999.20.a,Moon Face,21 x 42 x 36 in.,Granite,Public Display,Between Jackson St. And John St.,"Powell St, San Francisco, CA 94133",,District 3,Automation,1,street_center,37.796034,-122.410134,POINT (-122.410134 37.796034),16,6,3,6
2005,"Blackstone, Amy","Steel, Paint","10-gauge   steel, Tnemec paint, Rustoleum spray paint",Kidpower Park,Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for Kidpower Park,2005.6.h,Untitled,30 x 84 x 36 in.,"10-gauge   steel, Tnemec paint, Rustoleum spray paint",Public Display,Playground Entrance,"45 Hoff St, San Francisco, CA 94110",,District 9,Automation,1,parcel,37.764154,-122.42028,POINT (-122.42028 37.764154),53,3,2,20
2017,"Garza, Carmen Lomas",steel,Painted water-jet cut steel,Chan Kaajal Park,Collection of the City and County of San Francisco,2017.9.b,The California Condor,72 x 120 in.,Painted water-jet cut steel,Public Display,17Th And Folsom,3100 17th St.,,District 9,Department Data,,,37.76401,-122.41582,POINT (-122.41582 37.76401),53,3,2,20
2000,"Alavi, Sayed","Concrete, Paint","Concrete, paint",Richmond Recreation Center,Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the Richmond Recreation Center,2001.6.d,Speaking Stones [sidwalk poem],84 x 576 x 1/4 in.,"Concrete, paint",Public Display,18Th St.,"251 18th Ave, San Francisco, CA 94121",,District 1,Automation,1,parcel,37.783213,-122.477965,POINT (-122.477965 37.783213),5,8,4,29
2006,"Hayes, Frederick, JoeSam and Washington, Horace",Steel,  steel,3rd Street Light Rail,Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the Third Street Light Rail Project,2007.22.2.a-d,Untitled (Canopy panels),60 x 108 x 144 in.,  steel,Public Display,3Rd St. And Revere Avenue,"3rd St and Revere Ave, San Francisco, CA 94124",,District 10,Automation,1,intersection,37.732431,-122.391521,POINT (-122.391521 37.732431),86,2,9,1
2012,"Crutcher, Colette","Ceramic Tile, crockery, mirror, glass, grout, Cement","Ceramic tile, crockery, glass, recycled mirrors, grout and cement board",Betty Ann Ong Chinese Recreation Center,Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the Betty Ann Ong Chinese Recreation Center,2012.1.b,Plaything of the Wind [child],41 1/2 x 32 x 1 1/4 in.,"Ceramic tile, crockery, glass, recycled mirrors, grout and cement board",Public Display,Playground Exterior South Wall,1199 Mason St.,,District 3,Department Data,,,37.7942364,-122.4116283,POINT (-122.4116283 37.7942364),16,6,3,21
1921,"Patigian, Haig",Bronze,Bronze,Golden Gate Park,Collection of the City and County of San Francisco; Gift of Dr. Morris Hertzstein,1922.1,General John J. Pershing (1860-1948),155  x 84 1/2  x 84 1/2 in.,Bronze on granite,Public Display,Near Intersection With Bowl Dr.,Music Concourse Drive,,District 1,Department Data,,,37.7703537,-122.4666711,POINT (-122.4666711 37.7703537),9,8,4,12
2015,"Otterness, Tom",Bronze,Bronze,San Francisco General Hospital,Collection of the City and County of San Francisco,2016.12.a,Mother with Children with Hearts [Mother],98 x 90 x 50 in.,Bronze,City Agency,Acute Care Unit Pedestrian Walkway Portrero Entrance,1001 Portrero Avenue,,District 10,Department Data,,,37.755652,-122.4053538,POINT (-122.4053538 37.755652),54,3,9,20
2006,"Buchen, Bill and Mary",Steel,Painted steel,3rd Street Light Rail,Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the Third Street Light Rail Project,2007.4.1,Untitled (Pole-mounted sculpture),480 x 120 x 120 in.,Painted steel,Public Display,4Th And King St.,4th and King St.,,District 6,Department Data,,,37.776369,-122.39433,POINT (-122.39433 37.776369),34,1,10,4
1997,"Riley, Cheryl",Concrete,Custom pre-cast concrete with integral color,SFPD   Bayview Station,Collection of the City and County of San Francisco; Commissioned by the San Francsisco Arts Commission for the Bayview Police Station,1997.4.3,Akamba Inlay Floor,30' diameter,Custom pre-cast concrete with integral color,City Agency,Entrance Lobby,"201 Williams Ave, San Francisco, CA 94124",,District 10,Automation,1,parcel,37.729803,-122.39788,POINT (-122.39788 37.729803),86,2,9,1
